2B1k3/1P1R3P/8/8/6B1/8/6P1/7K b - - 0 62,e8f8
2B5/7N/2R5/4p2B/6Pk/3PP3/4KP1P/8 w - - 3 46,h5g6
1r6/6b1/8/6b1/4p3/2k5/8/K7 b - - 8 100,g7h8
8/5pk1/2b1p3/4P1pb/8/5nK1/8/8 b - - 1 63,f3g1
5B2/6PR/8/8/kB6/P6P/5K2/8 b - - 0 48,a4b5
2k5/2p2pp1/3bpn2/2p5/6n1/8/4K2r/b7 w - - 8 41,e2f3
8/8/4bp2/2Kbr2k/2n5/8/8/8 w - - 8 83,c5b5
1B6/8/k7/3K4/8/B3Q3/8/8 b - - 46 81,a6b7
8/3k4/8/2Bp3R/3B1K2/8/8/8 w - - 13 59,h5h6
8/2R3B1/1P3B2/6Pk/4P3/3PK3/8/8 b - - 2 51,h5h4
8/2k5/1p6/1P6/P7/B7/5K1P/B3R3 w - - 3 45,h2h4
8/8/8/4KN2/B2N4/1Bk5/8/8 w - - 9 82,d4b5
6k1/8/8/7p/6p1/r5K1/4b3/r4b2 w - - 2 64,g3h4
8/4k2p/8/4p3/5q2/7p/8/3b1bK1 w - - 0 61,g1h1
7k/6p1/5b2/8/2q4P/7K/2r2P2/b7 b - - 0 54,h8h7
8/8/3b4/8/3b4/K1k5/1r6/8 w - - 38 94,a3a4
7B/7k/8/5K2/8/8/6R1/B6N w - - 31 87,h8g7
8/7p/8/8/7b/4k2q/6r1/2K3b1 b - - 3 55,h7h6
7B/1K6/8/3k2B1/8/2Q5/8/8 w - - 6 67,h8d4
3k3b/2p5/8/8/2K5/8/8/b7 b - - 1 50,c7c6
6Bk/p3r3/1p5p/2n2p2/2B5/P1P3Q1/2P2PP1/2K4R b - - 2 29,e7e1
2k5/p1p2K2/1p6/8/8/1rb5/8/6bn b - - 3 54,b3b5
6B1/pp6/6PN/8/8/8/4BK1P/2k5 b - - 0 41,c1b2
5Q2/8/2P5/8/6k1/3PP3/3KN1B1/7B w - - 1 58,g2h3
8/8/8/3k4/5K2/BQ6/1B6/8 b - - 0 58,d5c6
7B/3kPQ2/8/3p2p1/1B1P2P1/8/PP6/R5K1 b - - 0 41,d7c8
6r1/8/8/4k3/7K/2b5/1n1b4/8 b - - 57 106,g8h8
2k5/p1p2K2/1p6/1P6/1r6/2b5/8/6bn b - - 3 52,h1g3
1NB5/8/4R3/3R4/1k6/5BK1/8/8 b - - 14 60,b4c4
1r6/2b5/8/K7/4k3/8/2q2r2/6b1 w - - 3 66,a5a6
6N1/8/R1Q1k3/8/8/2K5/7B/2B5 b - - 6 66,e6f7
8/8/8/3b4/2b5/8/pK1k4/4R3 w - - 4 85,e1g1
5rk1/6b1/6p1/2n2p2/p2n4/8/2r5/b5K1 w - - 0 51,g1h1
8/8/2K5/8/1b6/1k6/1b6/3r4 b - - 4 68,d1h1
rn2k2r/5ppp/8/8/3n4/8/1q2p3/b1b4K b kq - 1 55,h8g8
3R2RB/2Q5/5K2/8/5B2/5k2/8/8 w - - 1 74,h8g7
8/8/1p6/2b5/8/p7/K1B5/4k1b1 w - - 6 59,c2b3
8/8/P1BR4/3B3k/2P5/5R2/7P/6K1 w - - 1 52,h2h4
5BN1/8/R1Q5/3k4/8/2K5/8/2B5 b - - 2 64,d5e5
8/8/8/5Kb1/q7/4b3/6k1/8 b - - 7 68,g5h4
RNBR4/4k3/8/8/8/5BK1/8/8 b - - 0 53,e7d8
8/2N5/5B2/p7/P5k1/2K5/1B6/2Q2R2 b - - 4 45,g4h5
1B2r1k1/5p1p/5Bp1/3pP3/3P4/8/5KPP/1r6 b - - 0 41,b1b2
5R2/8/2b1p3/3bK3/p7/6k1/5R2/8 b - - 1 68,d5g2
8/8/4p3/b5b1/8/4p1k1/8/n2K4 b - - 1 66,g5h4
8/8/8/p7/Pk6/3r3b/8/2r2b1K w - - 11 60,h1h2
8/5BK1/7R/2kB4/2P5/8/8/8 b - - 4 80,c5d4
6k1/6pp/1b2r3/8/8/1P3KP1/3b1P1P/8 w - - 0 43,g3g4
4Bk2/8/5K2/R6B/8/8/8/8 b - - 4 55,f8g8
8/R2k4/3N1Q2/8/8/2K5/7B/2B5 b - - 16 71,d7c6
8/4b2k/8/2b5/ppp2p2/3r4/8/2K5 b - - 1 58,h7h8
5k1B/8/R6K/6P1/2pBN3/2P5/8/8 b - - 10 57,f8g8
4r1k1/5ppp/3R4/5b2/P1P1p3/2q1P3/4BPPP/1b3RK1 w - - 0 26,f1b1
8/8/8/8/7p/4k1p1/4b3/5b1K b - - 1 69,h4h3
8/8/8/8/1b1b4/1kp5/p7/3K4 b - - 1 63,d4g1
7b/6b1/8/8/8/1Kp5/8/k7 b - - 9 62,g7d4
1k3r2/8/5p2/8/5K2/8/3n4/brb5 b - - 1 49,b1b3
3B4/8/5Bpp/p1p2k2/2P5/6P1/PP5P/R5K1 b - - 0 41,f5g4
5B1B/3P4/6Q1/8/6P1/kP6/8/6K1 b - - 0 52,a3b3
1B3R1B/5P2/k7/2R5/8/2Q5/2P5/1N2K3 b - - 0 58,a6b7
8/8/5Bk1/4B3/5PP1/2P5/2K5/8 b - - 1 51,g6f7
4kB2/6K1/4P3/p3Q3/8/2B5/P7/8 w - - 1 57,g7h8
2k3B1/3R4/4PP1p/7P/5K2/5B2/8/8 b - - 0 58,c8b8
8/8/8/8/5K2/5p2/4k3/4b1b1 w - - 2 73,f4g5
8/8/8/8/3b2k1/8/7p/6bK b - - 3 72,d4h8
7B/8/4Q3/B2R4/2N2k1K/1P6/8/8 w - - 5 68,h8g7
8/8/8/4k3/K1p1n3/3b4/8/1b1n4 w - - 0 63,a4b5
2B5/7k/2R5/4p2B/4N3/3PP1P1/4KP1P/8 w - - 7 43,h5g6
r5k1/4q3/1b6/8/8/2p5/1pKprppp/b7 b - - 1 60,h2h1r
r2k3r/p4b2/2p2p2/1p2n3/8/P4n2/P7/5K1b b - - 1 37,h8h2
8/8/p4b2/P1p5/2K5/3n4/3k4/4b3 w - - 1 56,c4d5
8/7k/5b1P/5B1K/2B5/8/8/8 b - - 4 61,h7h8
5kN1/5N2/8/3BK3/8/6RB/8/8 b - - 14 60,f8e8
8/8/8/8/2k2K2/Bp2Q3/1B6/8 b - - 4 57,c4d5
4k3/2b5/3bq3/2n5/r7/5n2/7r/6K1 w - - 42 113,g1f1
2R4N/8/8/2NB4/6B1/k3Q1R1/7K/8 b - - 20 97,a3b4
8/8/8/1K6/8/8/8/1k1rb1b1 w - - 14 82,b5c6
5B2/8/8/8/4K2k/5P1p/7P/B7 w - - 1 44,f3f4
8/2K5/5k2/3B4/2B5/4Q3/8/8 w - - 27 83,e3h6
4k3/B7/4nR2/3pB3/8/5PK1/8/8 b - - 2 49,e6g5
8/5k2/4p3/6b1/4p3/7K/3b4/n7 b - - 3 60,e4e3
6Q1/1R5N/8/8/5P1P/3pB3/2bP3K/1bk5 w - - 0 45,h2h3
8/8/5bKb/8/6q1/8/6k1/8 w - - 14 72,g6f7
5B2/8/7k/1Q2N3/3NP2P/3P4/1B6/4K2R b - - 0 42,h6h7
6B1/8/4B2k/3RKP2/P1P5/1P6/8/8 b - - 0 54,h6h5
5kB1/8/P3B3/3RKP2/2P5/1P6/8/8 b - - 0 56,f8g7
8/6k1/6B1/5B1K/5P2/8/8/8 w - - 9 64,f5b1
1B3R1B/1k6/8/2R5/5P2/2Q5/2P5/1N2K3 w - - 3 56,h8g7
8/6k1/8/7b/6q1/8/8/5b1K b - - 1 64,h5g6
5B1B/8/8/1k4P1/8/3R4/2P2P2/6K1 b - - 0 49,b5c6
1k3B2/8/8/6B1/8/8/PPP2PPP/R4RK1 w - - 1 38,h2h4
2B5/8/6pk/4p3/8/3PPBPN/4KP1P/2R5 b - - 2 38,h6h7
8/8/2b5/8/8/4k2K/3p1pp1/nb6 w - - 0 64,h3h4
rn2k2r/5ppp/8/8/3np3/8/1q6/b1b3K1 w kq - 0 53,g1h1
1B6/6pk/1n5p/8/4Rp2/5P2/P4BPP/6K1 w - - 1 44,f2b6
5B2/4P2P/4N3/2QP4/2N5/8/1B6/4K1k1 b - - 0 53,g1h2
8/8/8/8/2k3pp/5p2/4q3/bnb3K1 b - - 1 77,h4h3
8/6k1/2B1R1P1/3B4/P7/8/8/6K1 b - - 0 51,g7h8
8/8/4B2p/K5b1/3k4/4n3/8/brn5 b - - 1 62,g5d8
B7/8/8/2k5/B7/1R6/1PP5/2K5 b - - 4 60,c5d6
6k1/3b1p1p/2b4P/7P/6r1/4p2K/8/8 w - - 0 40,h3h2
8/8/1b6/p7/3b4/1K3p2/1q4k1/8 w - - 6 80,b3c4
Q7/5B1B/8/5R1R/4K3/6kP/8/8 w - - 5 70,h7g8
3R3B/2Q5/5K2/8/5B2/6R1/4k3/8 w - - 3 75,h8g7
8/k7/P5p1/K3Bp1p/3PpB2/4P3/6P1/8 b - - 8 55,a7a8
1B6/6pk/1n5p/8/4Rp2/P4P2/5BPP/6K1 b - - 0 44,b6d5
8/4QB2/7k/5B2/8/8/3KN3/8 w - - 10 93,f7h5
8/6B1/3Q4/6B1/6K1/1k6/8/R7 b - - 22 79,b3c4
4QBN1/8/R7/2k5/8/2K5/8/2B5 b - - 0 63,c5d5
N7/8/2P5/6k1/B7/8/B6P/2R2RK1 w - - 1 64,h2h4
8/k7/P5p1/1K2Bp1p/3PpB2/4P3/6P1/8 w - - 11 57,g2g4
8/8/4p3/b5b1/8/4p3/5k2/n1K5 b - - 3 67,g5h6
2R5/8/3r1p2/P4P1P/1p3bK1/1k6/8/2b5 b - - 0 61,f4h6
8/6p1/4bpk1/3b2r1/8/4K3/8/8 b - - 21 72,g5h5
8/8/1q3Kp1/5b1p/7P/2k5/8/3b4 w - - 2 58,f6g7
8/8/5k1p/7P/4q3/6K1/8/1b3b2 b - - 5 59,f6g7
4b3/4B3/1K6/1p5k/1P5P/8/5B2/8 b - - 24 77,e8d7
2Bb4/3B4/5k1p/5PpP/6P1/5K2/8/8 b - - 27 73,f6e5
8/K4B2/8/6b1/3k4/2b1n2p/8/1rn5 w - - 0 66,f7h5
6N1/5k2/R1Q5/8/8/2K5/7B/2B5 w - - 7 67,h2g3
8/8/3Kbp2/3bnr1k/8/8/8/8 b - - 5 81,h5h4
2kB4/2P5/8/6B1/p5p1/P4pP1/5K1P/2R5 b - - 0 45,c8d7
8/8/1B6/3K4/8/1k6/4Q3/2B5 b - - 36 76,b3c3
4k1r1/3b4/8/4p1P1/3q4/5PK1/8/nb6 w - - 0 49,g5g6
8/8/7B/8/8/3bpkp1/2p5/5bK1 b - - 1 60,g3g2
B7/5k2/4R3/3B4/8/8/P5P1/6K1 b - - 0 46,f7g8
8/2p4k/Kp1p3p/2r5/1b6/8/8/b7 b - - 1 52,h7g6
8/2B1B2k/3K1R2/5N2/8/8/8/8 w - - 37 84,f6h6
B5k1/5ppp/2b1p3/3p4/8/8/1P2BPPP/6K1 b - - 0 28,c6a8
3B4/2B5/5ppR/1r2pk1p/7P/5P2/6PK/1b6 w - - 10 51,h6h7
2r5/8/4k3/p4b2/P7/4r3/8/K1n2b2 b - - 1 52,f5h7
7b/r7/8/7K/8/4k3/6r1/4b3 b - - 1 68,h8f6
8/8/5k2/5B2/5PB1/6K1/8/8 b - - 0 59,f6g7
8/7p/B5pk/3B4/5P2/6P1/6KP/4b3 b - - 2 50,g6g5
8/6pk/8/1p2K3/8/8/1r5r/b1b5 w - - 0 47,e5d5
8/8/8/5p2/7k/4b3/5p2/6bK w - - 0 63,h1g2
2B4Q/6k1/8/pB6/P7/3K4/8/8 b - - 0 59,g7h8
5B2/7R/8/8/1B6/P5PP/5K2/k7 w - - 1 45,h7h6
8/8/4p3/N3k2p/2K5/3B4/PP4bP/5b2 w - - 0 36,a2a4
1N6/8/8/3BN1k1/4K3/5R1B/8/8 w - - 3 55,h3g4
5k2/pK6/2p5/3b4/PPq5/8/8/7b b - - 0 38,h1g2
3k4/8/7N/8/8/1b2K3/1q1p4/7b b - - 1 46,h1f3
8/2K5/8/3B2k1/2B5/4Q3/8/8 b - - 26 82,g5h5
5kN1/5NR1/4K3/3B4/8/7B/8/8 w - - 25 66,h3g4
2k5/8/3B4/3K4/8/B3Q3/8/8 w - - 49 83,e3h6
2B5/3B4/5k1p/2b2PpP/6P1/5K2/8/8 w - - 44 82,f3e4
8/8/3k4/5b2/2K5/3q4/4n3/7b w - - 20 70,c4b4
8/8/8/8/8/pB6/Kbk5/2b5 b - - 0 70,c2d2
B1R4N/8/8/8/6B1/1k1NQ1R1/7K/8 w - - 17 96,h8g6
5k2/R7/1P3B2/4B1P1/4P3/3PK3/8/8 w - - 13 57,g5g6
6QB/8/8/BR6/2N1k2K/1P6/8/8 b - - 0 65,e4f4
4B1B1/8/p7/1p6/3kP3/2N5/PP6/2K5 b - - 3 44,b5b4
2B5/1B6/6k1/5Q2/4K3/8/8/8 b - - 25 81,g6h6
1r6/2b5/K7/2q5/4k3/8/5r2/6b1 b - - 8 68,f2f6
8/ppk5/2n4p/2pB1b2/8/8/PPP4P/4K1Nb w - - 0 24,d5h1
8/8/3Kbp2/3b1r1k/8/5n2/8/8 w - - 2 80,d6e7
5r2/2K5/3pk3/8/8/8/5n1p/2bnb3 w - - 2 65,c7c6
7B/8/5PK1/2B5/1P6/5kP1/8/8 w - - 1 57,g6g5
7B/8/1R2PBN1/3p4/2kp4/2P5/P7/5RK1 w - - 0 42,g6f4
8/K7/p7/P7/1n6/2b5/3k4/4b3 b - - 4 60,e1f2
8/8/8/8/7p/6bK/1pk5/b7 b - - 1 59,g3h2
2k2bnr/2p2pp1/4p3/2p2K2/8/8/5n2/b7 w - - 0 37,f5f4
2b5/p4k2/nrB1p1p1/2P1P3/5PPP/R7/1pq5/3bK3 w - - 2 39,c6e8
1N6/8/B7/3R4/1k2R3/5BK1/8/8 b - - 18 62,b4c3
6r1/8/8/8/7K/2bk4/1n1b4/8 b - - 41 98,g8g7
4B1BN/8/8/8/4K3/8/5Q2/3k4 w - - 9 75,h8g6
8/8/2b5/1k6/p7/1pK2b2/8/7n w - - 2 60,c3d4
8/8/8/4kq2/4b1b1/4K3/8/8 w - - 8 67,e3d2
2B5/3B4/5k1p/5PpP/6P1/2b2K2/8/8 w - - 48 84,f3e4
8/8/p7/8/6p1/P6k/5Kb1/3b4 w - - 0 50,f2e3
5b2/8/8/6b1/8/3k4/pp6/4K3 w - - 2 75,e1f2
N1N5/8/8/6k1/B7/8/B6P/2R2RK1 w - - 1 66,h2h4
6B1/8/8/8/2B5/1N2K2P/R7/3k4 w - - 1 60,h3h4
6r1/8/8/8/8/2b2k1K/1n1b4/8 w - - 60 108,h3h4
7B/8/5BQ1/6P1/1kp5/8/2K2P2/8 b - - 0 47,c4c3
1q4kn/6nb/7r/8/8/8/K7/1b6 w - - 0 73,a2a3
2b1b3/8/8/8/4k3/8/1q6/4K3 b - - 29 77,e8h5
8/2p5/2Bp2k1/3B4/P1P5/5R2/7P/R5K1 b - - 4 44,g6h7
8/8/3k4/8/3N4/2N1QB2/5K2/1B6 w - - 11 79,f3h5
8/4kB2/8/1K3R2/4B3/8/8/8 w - - 33 75,f7h5
6k1/5p2/4p2p/3p2pb/8/4r3/p7/1b2K3 w - - 6 51,e1f2
8/2K5/p3bk2/1p1p4/1P6/8/r7/5b2 w - - 0 58,c7d8
8/8/4Q3/3K4/k2B4/8/1B6/8 b - - 14 65,a4b5
1k6/2p2p2/1q2b3/8/2P5/KP1B4/6p1/7b w - - 1 47,b3b4
4bB2/4P3/1K2k3/1p6/1P6/6Bp/7P/8 b - - 6 50,e6f7
7B/8/1R2PBN1/2pp4/2kP4/2P5/P7/5RK1 b - - 0 41,c4d3
5B1B/3p4/2k5/p3R3/1p4p1/P7/1P5P/6K1 w - - 1 55,a3b4
8/1b1r4/1Pb5/2K2pk1/8/8/8/8 w - - 0 47,c5c4
6k1/4p3/8/7p/4pb2/8/p3K3/2b5 b - - 1 50,h5h4
2B5/3Bk3/7p/5PpP/4K1P1/2b5/8/8 w - - 50 85,d7e6
5Q2/8/8/8/6k1/3PP3/2PKN1B1/7B b - - 2 54,g4h5
8/8/5Kp1/5b2/6bp/6k1/8/2q5 w - - 0 68,f6g7
8/6p1/7p/pK4kP/Pb6/8/5p2/2b5 b - - 1 47,g5h4
7r/8/4k3/p1p2b2/P7/1p2r3/1K6/5b2 w - - 0 45,b2c1
7N/1P1Bk3/4B3/4QP2/5N2/2P5/5PK1/8 b - - 2 58,e7f8
r2k3r/p4b2/5p2/1p2n3/8/P3Kn2/P1p5/7b b - - 1 41,h8h7
8/5pkp/1p4pb/2b1p3/p7/P7/7P/4K3 w - - 1 51,e1f1
5N2/8/3k4/8/6P1/4QB2/5K2/1B6 b - - 0 69,d6c7
5B1B/8/8/8/2N3K1/2P5/5k2/8 b - - 0 59,f2g2
8/8/K3B2p/6b1/3k4/2b1n3/8/1rn5 b - - 3 63,c1b3
4N3/8/8/p1B5/P7/4B3/1P2k3/2KR4 w - - 7 50,b2b4
4NB2/8/2R5/p7/P7/4Bk2/1P6/2K5 w - - 1 47,c1d1
r7/8/8/1pK5/6k1/p7/8/5b1b w - - 0 56,c5d6
r3r1k1/pQ3pbp/1p3np1/8/P1q5/2P1P2P/1P3PPB/R1bR2K1 w - - 0 22,a1c1
8/8/6p1/5bKp/6bP/6k1/8/6q1 b - - 15 64,g4h3
8/8/8/b4K2/P1q5/8/6k1/6b1 b - - 3 64,g2h3
8/8/4k3/8/3B4/2P1B1P1/P4P2/6K1 w - - 3 54,a2a4
8/8/8/8/7p/4k1p1/4b3/5bK1 w - - 0 69,g1h1
5BN1/8/R1Q5/4k3/8/2K5/8/2B5 w - - 3 65,g8f6
6k1/1p3pp1/2p2b2/5PpP/3r4/3K4/8/b2R4 w - - 1 43,d3e2
1B3R1B/8/1k6/2R5/5P2/2Q5/2P5/1N2K3 b - - 2 55,b6b7
8/3b4/8/8/8/5K2/2r5/1b1kr3 b - - 1 68,e1h1
8/8/2k5/7K/3B4/2P1B1P1/P4P2/8 b - - 10 57,c6d7
5K2/8/8/5k2/3n4/8/8/1q2b1b1 w - - 0 54,f8g8
7B/Q7/5B2/1k4P1/8/8/P4K2/8 b - - 0 51,b5c6
1rb5/p4k2/n1B1p1p1/2P1P3/5PPP/1p6/2q5/3bK2R w - - 0 37,e1f1
7R/5BK1/8/3B4/3kQ3/8/8/8 b - - 4 89,d4c5
8/8/8/8/4k3/2b4K/1n1b4/6r1 w - - 44 100,h3h4
8/1Bk5/B7/KP6/2P5/4N3/8/8 b - - 0 64,c7d8
B2R3N/8/8/8/1N4B1/4Q1R1/7K/2k5 b - - 12 93,c1b2
K7/8/8/6b1/2nk4/2b2B2/7p/1rn5 b - - 3 68,c1d3
8/R6k/1P3B2/6P1/3BP3/3PK3/8/8 b - - 22 61,h7g8
5k1B/8/8/8/8/2P1B1P1/P4P2/6K1 b - - 0 52,f8g8
8/b1k5/p3K3/r7/3r4/8/5p2/2b5 b - - 1 39,f2f1r
6RB/8/4k3/8/3B1P2/2P5/2K3P1/8 b - - 0 47,e6f7
8/8/4k3/1p2Bp2/2p5/2P1BQP1/5P2/5K2 b - - 0 46,e6e5
8/8/4p3/b5b1/4p3/6k1/8/n2K4 w - - 12 65,d1e2
8/8/4B2p/6b1/1K1k4/4n3/8/brn5 w - - 0 62,b4a5
8/8/6K1/4B3/8/4B3/k5P1/3Q4 w - - 7 64,g6h7
8/4K3/1p1p4/1k2b3/8/8/8/b7 b - - 1 67,a1b2
B7/4b1R1/2P4n/p3pB2/k4P1p/3R3P/8/K7 b - - 3 72,e7d6
2b5/p7/n3p1k1/2r1P3/8/8/8/1q1bK3 w - - 0 46,e1f2
1k6/pp6/b1b1n3/4p3/6p1/P1P5/8/3K4 w - - 0 35,d1d2
8/1B6/4BP1k/3R4/8/8/8/Q1K5 b - - 0 55,h6h7
8/P7/4k3/6R1/1B3P2/2B5/1PP5/2K5 b - - 0 42,e6f7
5B1B/8/8/8/2N3K1/2P5/4k3/8 w - - 1 60,c4b2
B7/8/8/8/2K1BkNp/2P2P1P/1P4P1/3R2R1 b - - 0 44,f4g5
5rk1/6b1/6p1/2n2p2/p2n4/8/2r5/b4K2 b - - 1 51,g8f7
8/8/8/4B3/5K2/4P1B1/4N1k1/8 b - - 20 78,g2h3
8/6p1/4bpk1/3b1r2/8/4K3/8/8 w - - 22 73,e3d4
8/6pk/8/4K3/8/1p6/1r5r/b1b5 w - - 0 51,e5d6
3B4/8/8/5P1p/kb6/8/6PB/6K1 w - - 0 53,g1f2
8/8/8/8/8/2K5/2b2R2/2kb4 w - - 4 57,f2c2
8/8/8/1k6/1bpb4/p7/K7/8 w - - 0 59,a2b1
2B5/1B6/3k4/8/8/1Q6/2K5/8 w - - 8 73,c8h3
2BK2BR/8/P7/8/R7/5k2/8/8 b - - 2 72,f3g3
4k2B/6KN/6R1/6P1/2pB4/2P5/8/8 b - - 2 53,e8e7
8/8/8/b3p3/7b/K3p3/5k2/n7 b - - 3 73,e3e2
8/b6p/8/8/4k2b/7q/6r1/2K5 b - - 7 57,h7h6
B7/1Bp5/3p2k1/8/P1P5/5R2/7P/R5K1 b - - 0 42,g6h7
8/6pk/8/4K3/1p6/8/1r5r/b1b5 b - - 1 50,b2d2
2B5/3B2b1/5k1p/5PpP/4K1P1/8/8/8 b - - 37 78,f6e7
8/7p/1b6/pp4p1/7k/2N1n3/P2K4/6b1 w - - 0 40,c3b5
2k2B2/p5P1/1p1ppB2/2p5/2N1K3/2P5/PP6/8 b - - 1 39,d6d5
8/8/8/5b2/8/4q3/k7/3K3b b - - 3 52,h1f3
2r2Bk1/5p1p/5P2/p3P1P1/1prBq3/8/PPPR1Q2/2K5 b - - 0 29,e4h1
8/5pk1/8/7p/1K4b1/1P6/2R5/4rb2 w - - 0 49,c2c5
3B1b1r/R2pqppp/1k2pn2/1N6/1n1PPP2/2P3P1/7P/2BQK1NR b K - 0 15,e7d8
r3kb1r/4ppp1/5n1p/6bP/8/8/1p5q/3K4 b kq - 1 36,h8h7
8/5kb1/2p2bp1/8/2n4p/8/2K5/8 w - - 4 48,c2d3
7B/Q7/5B2/1k6/6P1/8/P4K2/8 w - - 1 51,g4g5
6k1/3b3p/2b3r1/5n1K/8/8/8/8 b - - 3 51,g6h6
6k1/3N1pp1/7p/4P3/p1K2P2/5BP1/7P/1b1b4 w - - 0 40,f3d1
8/7p/1b6/p7/4N2k/4n3/P3K1p1/6b1 b - - 1 43,g1h2
1B6/1rB5/4kppR/4p2p/7P/5P2/6PK/1b6 w - - 6 49,h2g1
B1B5/8/8/8/1N6/P7/2P2k2/2K5 b - - 0 61,f2g3
1nq1k1n1/r1b1b2r/8/8/5K2/8/8/8 w - - 20 102,f4f3
B1r5/5p2/2Bk4/4p1pp/8/5P2/6P1/R1R3K1 w - - 0 41,a1a5
8/4k3/8/8/5q2/5b2/5K1p/7b b - - 1 73,h1g2
1B5B/8/5P2/8/4K3/4P3/kPP5/8 w - - 1 67,f6f7
5B2/1k4R1/3B4/P4K2/8/8/6P1/8 b - - 0 68,b7a6
8/B7/2k5/3p4/3B1R2/6K1/8/8 w - - 3 54,g3h2
B5B1/3k4/8/8/5P2/4Q1K1/6P1/8 w - - 1 61,g8f7
5k2/1b6/8/8/8/1RB1B3/4K1q1/8 w - - 0 44,e2d1
8/8/8/8/4K3/5p2/4k3/4b1b1 b - - 3 73,g1f2
8/6b1/8/6b1/4p3/K7/5k2/n3r3 w - - 0 93,a3b4
8/4b2k/8/2b2p2/ppp5/3r4/1K6/8 b - - 3 57,h7h8
1B6/4k3/8/N1KR4/1B6/8/8/8 b - - 10 70,e7f7
8/5p2/2b1p3/4Pkpb/8/5n2/5K2/8 w - - 4 65,f2g3
8/6B1/7B/R2Q4/1k4K1/8/8/8 w - - 11 74,h6d2
2B5/2bB4/5k1p/5PpP/6P1/5K2/8/8 w - - 28 74,f3e4
6k1/4p3/8/7p/4pb2/8/4K3/n1b5 w - - 0 51,e2f2
7B/8/6k1/8/5K2/8/8/B3R2N b - - 18 80,g6h7
4B3/8/8/5k2/2B4p/P1Q4K/1P6/8 w - - 5 63,h3h4
1N6/8/B7/8/4R3/2kR1BK1/8/8 b - - 20 63,c3c2
6k1/7p/6p1/8/r7/3b4/r5K1/5b2 w - - 0 51,g2g3
8/8/1B6/3K4/8/2k5/4Q3/2B5 b - - 32 74,c3b4
8/pp6/8/P7/K1p5/2Pb3R/3k4/1r5b w - - 6 48,a4a3
B7/8/5R2/3B4/1P3k2/8/2P5/2K5 b - - 2 65,f4g5
8/5kb1/2p2b2/6p1/7p/8/3K4/8 b - - 0 50,h4h3
8/3k3Q/1p6/1P6/P7/B7/5K2/B3R3 b - - 4 52,d7d8
8/8/8/8/1pk5/p2b4/1p5r/1K3b2 w - - 6 66,b1a2
4QB2/8/8/2pk4/pp4R1/8/PPPB1KPP/8 w - - 2 40,h2h4
5B2/8/8/2p5/3k4/Q3N3/1PPB2PP/6K1 b - - 0 40,d4e5
8/3K3n/6k1/8/8/6b1/7p/4r1b1 b - - 1 58,h7g5
2R3B1/8/k7/7P/8/1R6/P1P2PB1/6K1 w - - 15 53,h5h6
2Q2B1B/8/3N4/8/6K1/8/2k5/8 b - - 0 65,c2d3
2R5/5BK1/8/2kB4/4Q3/8/8/8 b - - 6 90,c5d6
8/8/8/4r3/4K3/1kb5/3b4/3n4 w - - 22 89,e4f3
7B/8/8/3kB3/8/5K2/4N3/6R1 b - - 8 75,d5c4
B5k1/1Q6/5N2/1B6/4R2p/P6P/5P2/6K1 b - - 6 42,g8h8
8/3b4/2b5/8/2r5/4r1K1/8/3k4 w - - 10 73,g3h2
1q3k1n/6nb/6br/8/8/K7/8/8 b - - 5 75,h8f7
5B2/8/4P2P/2Q5/2NN4/3P4/1B6/4K2k b - - 0 48,h1h2
2k3nr/2p2pp1/3bp3/2p5/5K2/8/5n2/b7 w - - 2 38,f4f3
5B2/8/8/1Q6/2NNP1kP/3P4/1B6/4K2R w - - 3 44,h4h5
7b/6b1/8/3k4/2p5/8/8/1K6 b - - 1 57,g7a1
6B1/8/8/7P/2B5/1N2K3/R7/3k4 w - - 1 62,h5h6
3rk2r/pp3p1p/2q3p1/6P1/2Bn1Pb1/P1PKp3/7P/3b2NR b k - 6 30,g4h3
8/2b5/8/8/3b4/K2k4/1r6/8 b - - 33 91,d4h8
5k1B/R7/8/5K2/8/2B2P2/8/8 b - - 0 53,f8g8
5B1B/8/3N4/8/2p3K1/2P5/5k2/8 w - - 5 59,g4h3
5N2/8/3k2P1/8/8/4QB2/5K2/1B6 b - - 0 71,d6c7
8/8/5Kp1/5b1p/6bP/6k1/8/6q1 w - - 14 64,f6e5
8/2P2R1B/8/3B4/4pP1p/p1k4P/8/nK6 w - - 4 87,d5e4
5k2/8/6BK/5P2/4B3/8/8/8 w - - 5 68,f5f6
8/8/3b4/8/2P3kp/6b1/8/7K w - - 10 64,h1g1
8/8/4K3/1k6/1n6/p1b5/8/4b3 b - - 1 68,e1h4
8/8/4Q3/1k6/3B1K2/B7/8/8 b - - 4 60,b5a5
B7/5P2/8/3Q4/4BK2/3P4/1k6/8 b - - 0 63,b2c3
B5BQ/2K5/6k1/8/8/8/8/8 b - - 2 70,g6g5
1k1r4/2p1K1p1/6b1/p6p/2bP3P/N1R2PP1/PrB5/2Q1B3 w - - 8 47,e7d8
8/8/p4b2/P1p5/1n6/1K6/3k4/4b3 w - - 3 57,b3c4
8/3k4/4N3/8/8/2N1QB2/5K2/1B6 w - - 9 78,f3h5
8/8/8/8/8/4k1pp/4b3/5b1K w - - 0 70,h1g1
4RBQ1/7P/3K4/k1B3N1/4N3/8/8/1R6 w - - 1 67,h7h8r
5B2/8/8/6k1/4K3/5P1p/7P/B7 b - - 0 43,g5g6
